Ref_Date,GEO,SEAS,EST,Vector,Coordinate,Value
2004/09,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-6487.0
2004/12,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-7860.0
2005/03,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-7443.0
2005/06,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-6083.0
2005/09,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-6145.0
2005/12,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-8522.0
2006/03,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-7279.0
2006/06,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-4921.0
2006/09,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-4617.0
2006/12,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-6008.0
2007/03,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-7605.0
2007/06,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-5251.0
2007/09,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-4606.0
2007/12,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-4263.0
2008/03,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-3607.0
2008/06,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-4381.0
2008/09,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-6288.0
2008/12,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-9050.0
2009/03,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-5588.0
2009/06,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-5641.0
2009/09,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-7083.0
2009/12,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-7777.0
2010/03,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-8244.0
2010/06,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-6706.0
2010/09,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-7753.0
2010/12,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-7831.0
2011/03,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-7399.0
2011/06,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-6118.0
2011/09,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-6768.0
2011/12,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-10109.0
2012/03,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-6688.0
2012/06,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-4630.0
2012/09,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-7754.0
2012/12,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-10828.0
2013/03,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-3593.0
2013/06,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-5270.0
2013/09,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-6542.0
2013/12,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-9994.0
2014/03,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-7013.0
2014/06,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-6117.0
2014/09,Canada,Unadjusted,"Plus: net investment income from non-residents (x 1,000,000)",v62468858,1.2.6,-6179.0
1981/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-33.0
1981/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-39.0
1981/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-45.0
1981/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-47.0
1982/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-34.0
1982/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-43.0
1982/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-39.0
1982/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-43.0
1983/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-21.0
1983/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-28.0
1983/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-29.0
1983/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-32.0
1984/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-25.0
1984/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-32.0
1984/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-35.0
1984/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-35.0
1985/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-45.0
1985/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-46.0
1985/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-59.0
1985/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-56.0
1986/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-62.0
1986/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-64.0
1986/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-75.0
1986/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-76.0
1987/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-90.0
1987/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-105.0
1987/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-97.0
1987/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-108.0
1988/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-124.0
1988/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-112.0
1988/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-133.0
1988/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-126.0
1989/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-134.0
1989/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-130.0
1989/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-148.0
1989/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-139.0
1990/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-144.0
1990/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-139.0
1990/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-154.0
1990/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-146.0
1991/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-103.0
1991/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-89.0
1991/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-106.0
1991/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-102.0
1992/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-88.0
1992/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-79.0
1992/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-98.0
1992/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-90.0
1993/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-53.0
1993/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-60.0
1993/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-62.0
1993/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-48.0
1994/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-41.0
1994/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-54.0
1994/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-58.0
1994/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-49.0
1995/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-43.0
1995/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-57.0
1995/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-64.0
1995/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-52.0
1996/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-42.0
1996/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-52.0
1996/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-57.0
1996/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-50.0
1997/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-92.0
1997/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-117.0
1997/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-132.0
1997/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-112.0
1998/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-101.0
1998/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-125.0
1998/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-130.0
1998/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-100.0
1999/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-50.0
1999/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-80.0
1999/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-97.0
1999/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-82.0
2000/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-119.0
2000/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-144.0
2000/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-160.0
2000/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-141.0
2001/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-109.0
2001/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-136.0
2001/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-148.0
2001/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-124.0
2002/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-71.0
2002/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-98.0
2002/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-109.0
2002/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-92.0
2003/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-127.0
2003/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-156.0
2003/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-168.0
2003/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-157.0
2004/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-127.0
2004/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-154.0
2004/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-170.0
2004/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-152.0
2005/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-174.0
2005/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-208.0
2005/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-233.0
2005/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-214.0
2006/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-202.0
2006/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-240.0
2006/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-262.0
2006/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-238.0
2007/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-307.0
2007/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-353.0
2007/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-375.0
2007/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-358.0
2008/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-402.0
2008/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-449.0
2008/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-465.0
2008/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-413.0
2009/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-356.0
2009/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-391.0
2009/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-413.0
2009/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-396.0
2010/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-404.0
2010/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-430.0
2010/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-447.0
2010/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-438.0
2011/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-468.0
2011/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-495.0
2011/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-509.0
2011/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-488.0
2012/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-446.0
2012/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-499.0
2012/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-523.0
2012/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-505.0
2013/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-475.0
2013/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-518.0
2013/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-538.0
2013/12,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-514.0
2014/03,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-473.0
2014/06,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-505.0
2014/09,Canada,Unadjusted,"Plus: net compensation received by non-resident employees (x 1,000,000)",v62468859,1.2.7,-524.0
1981/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,63708.0
1981/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,68295.0
1981/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,75879.0
1981/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,71454.0
1982/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,67265.0
1982/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,70648.0
1982/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,78634.0
1982/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,74159.0
1983/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,72676.0
1983/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,77422.0
1983/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,87220.0
1983/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,83886.0
1984/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,80457.0
1984/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,85381.0
1984/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,95195.0
1984/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,90808.0
1985/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,86886.0
1985/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,91798.0
1985/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,102486.0
1985/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,99402.0
1986/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,92403.0
1986/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,96514.0
1986/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,105501.0
1986/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,100597.0
1987/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,99460.0
1987/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,106372.0
1987/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,114659.0
1987/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,112070.0
1988/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,111013.0
1988/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,115795.0
1988/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,124475.0
1988/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,120080.0
1989/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,116296.0
1989/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,122853.0
1989/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,132936.0
1989/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,127443.0
1990/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,122081.0
1990/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,126974.0
1990/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,135443.0
1990/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,131127.0
1991/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,122336.0
1991/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,128341.0
1991/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,138137.0
1991/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,132728.0
1992/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,124971.0
1992/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,131260.0
1992/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,139263.0
1992/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,135062.0
1993/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,130964.0
1993/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,137232.0
1993/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,141697.0
1993/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,141619.0
1994/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,136280.0
1994/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,143234.0
1994/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,152904.0
1994/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,152029.0
1995/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,144831.0
1995/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,151419.0
1995/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,161240.0
1995/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,156728.0
1996/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,148735.0
1996/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,153160.0
1996/09,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,167454.0
1996/12,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,165660.0
1997/03,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,156866.0
1997/06,Canada,Unadjusted,"Equals: net national income at basic prices (x 1,000,000)",v62468860,1.2.8,164846.0
